Age,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend,Means_Of_Transportation
26,0,7,13,1,motorcycle
64,0,6,59,0,car
43,0,9,28,1,bicycle
63,1,5,58,0,car
18,1,7,9,0,car
40,0,6,16,1,car
49,1,9,7,1,motorcycle
41,1,5,41,0,bicycle
44,1,6,21,0,Other
22,0,9,27,1,motorcycle
54,0,3,50,0,car
46,0,6,39,0,car
46,1,3,48,0,bus
54,0,2,53,0,motorcycle
23,1,6,17,1,car
50,0,8,30,1,car
18,0,1,2,1,car
43,0,6,58,1,motorcycle
25,1,1,52,1,bus
62,0,6,25,1,motorcycle
57,0,6,21,1,bicycle
37,1,8,26,1,bicycle
39,0,1,26,0,bicycle
49,0,4,10,0,car
34,0,5,6,0,bus
48,0,8,47,1,motorcycle
54,0,9,43,1,car
31,1,2,22,0,motorcycle
61,1,8,58,0,car
33,0,1,43,0,car
29,0,8,22,1,motorcycle
16,1,4,58,0,bicycle
31,1,3,48,0,bus
27,1,1,1,0,car
27,0,9,51,1,motorcycle
16,0,7,14,1,bus
56,0,5,58,1,bicycle
55,0,5,2,1,bicycle
21,0,6,3,1,car
30,0,6,60,1,Other
44,1,9,15,1,car
60,1,9,38,0,bus
48,0,4,1,1,bicycle
54,1,6,8,1,car
61,1,1,4,0,car
42,0,3,59,0,bus
20,1,6,6,1,motorcycle
45,1,1,9,1,motorcycle
39,1,8,56,1,motorcycle
58,0,10,20,1,car
53,0,6,27,0,bus
44,0,5,16,0,car
39,1,8,23,1,car
47,1,7,4,1,car
51,1,2,33,0,car
58,0,8,55,0,bicycle
23,1,1,54,0,car
32,1,9,25,1,bus
50,1,9,58,1,Other
54,1,9,27,0,car
23,0,5,2,0,car
59,1,2,5,0,motorcycle
65,1,7,45,0,car
65,0,3,7,1,motorcycle
51,1,6,12,0,bus
17,1,6,18,0,bicycle
28,0,7,28,1,motorcycle
45,1,6,24,0,bus
19,1,3,30,0,motorcycle
63,1,10,50,1,motorcycle
35,0,8,27,1,bicycle
21,0,10,56,1,motorcycle
47,0,9,26,1,bicycle
65,0,7,38,0,car
36,0,1,28,0,Other
48,0,4,13,0,bicycle
23,1,2,10,1,car
41,1,9,1,1,motorcycle
39,1,6,42,0,motorcycle
24,0,3,57,1,car
38,0,2,12,1,motorcycle
38,1,10,59,0,Other
24,0,1,30,0,bicycle
54,1,5,21,0,motorcycle
51,0,5,39,0,motorcycle
46,1,3,7,0,bicycle
27,1,10,38,1,motorcycle
60,0,10,26,1,car
45,0,3,30,1,car
17,0,1,10,0,car
35,1,4,18,1,motorcycle
56,1,7,14,0,motorcycle
62,0,1,55,0,motorcycle
48,1,3,39,0,bus
22,0,5,3,1,motorcycle
31,0,8,30,1,motorcycle
62,0,9,28,1,car
34,1,8,40,0,car
33,1,5,53,0,car
32,1,6,28,0,car
29,1,7,50,0,car
60,0,7,44,1,car
33,0,1,33,0,car
34,0,1,52,0,motorcycle
58,1,5,16,0,bicycle
48,0,8,36,1,motorcycle
36,1,7,50,1,motorcycle
31,1,6,43,1,bicycle
23,0,6,21,1,car
54,0,9,8,1,motorcycle
29,0,5,46,1,motorcycle
61,1,3,7,0,car
49,0,6,59,0,bicycle
16,0,1,24,0,car
40,0,10,27,1,bus
42,0,3,37,0,motorcycle
28,1,7,5,0,bicycle
47,1,9,32,1,Other
60,0,9,43,1,car
40,1,8,7,1,motorcycle
28,0,6,3,1,car
26,1,3,26,0,bicycle
34,0,9,1,1,bicycle
46,1,10,55,1,car
36,1,4,47,0,motorcycle
51,1,1,13,0,bicycle
63,0,3,53,1,bicycle
21,1,9,48,1,motorcycle
27,1,8,16,1,bicycle
52,1,6,40,1,bus
36,1,1,55,0,bus
44,0,1,44,0,bus
54,0,8,6,1,car
64,0,10,15,1,bicycle
27,0,9,55,1,motorcycle
25,0,4,45,1,bicycle
64,1,2,22,0,motorcycle
62,1,8,52,1,car
65,1,3,60,0,bicycle
37,0,8,60,0,car
23,1,3,21,1,bicycle
50,1,8,43,1,bicycle
37,1,8,56,0,car
32,1,6,43,1,motorcycle
47,1,9,57,1,car
34,0,8,45,1,motorcycle
45,0,5,24,1,motorcycle
23,1,2,46,0,motorcycle
41,0,6,23,0,bus
39,1,3,12,0,Other
39,0,4,8,1,motorcycle
58,0,3,55,0,bus
23,1,9,60,1,car
33,0,10,22,1,car
50,1,7,58,1,car
23,0,4,7,1,car
38,1,2,50,0,car
24,1,7,14,0,motorcycle
40,1,10,12,1,car
16,0,8,6,1,motorcycle
20,0,5,38,0,bicycle
51,1,9,14,0,Other
54,1,7,25,1,Other
31,1,5,49,0,car
18,1,3,15,0,car
35,0,2,9,1,motorcycle
21,0,10,42,1,car
36,0,6,26,1,car
36,1,6,36,0,car
64,0,8,23,0,bicycle
50,0,2,57,0,motorcycle
49,1,6,43,1,motorcycle
35,0,10,10,1,car
58,1,3,46,1,motorcycle
47,0,7,2,1,motorcycle
37,0,1,30,0,bus
51,1,4,49,0,bus
31,1,7,49,0,motorcycle
30,1,4,13,1,bicycle
61,0,9,30,1,motorcycle
39,1,6,20,0,bicycle
27,1,10,40,1,car
21,0,5,43,0,bus
57,1,4,12,0,bus
63,0,8,26,1,motorcycle
25,1,1,43,0,Other
37,0,2,36,0,bus
21,1,5,39,0,motorcycle
45,0,9,5,1,bus
63,1,9,35,1,motorcycle
34,1,4,17,0,car
38,0,1,30,0,bicycle
40,0,1,40,0,motorcycle
25,0,4,56,0,car
65,0,9,59,0,bus
38,1,2,55,0,motorcycle
32,1,1,60,0,bicycle
27,1,6,15,1,motorcycle
36,0,3,38,1,Other
42,0,6,44,1,bicycle
44,0,2,23,0,car
61,0,2,21,1,motorcycle
19,1,3,33,1,car
25,0,4,58,0,bus
44,0,4,2,1,bus
47,0,7,22,0,car
56,0,3,48,0,bicycle
28,1,6,35,1,motorcycle
65,1,1,5,0,car
32,0,2,1,0,bicycle
30,1,6,28,0,car
55,0,7,31,1,car
57,0,2,27,1,car
40,0,7,27,1,car
18,1,3,3,0,bicycle
32,0,2,47,0,motorcycle
39,1,2,60,0,motorcycle
23,0,7,23,0,car
40,1,4,31,0,car
47,1,8,52,1,motorcycle
23,0,4,50,0,bicycle
39,1,10,56,1,car
47,1,5,34,0,bus
65,1,9,40,1,bus
49,0,1,4,0,bicycle
54,0,4,52,0,bus
53,1,3,47,0,bus
55,1,5,60,0,car
53,0,6,41,0,car
26,0,1,28,0,motorcycle
54,0,3,59,0,car
33,1,8,44,1,car
25,0,2,18,0,bus
27,0,8,44,1,bicycle
46,0,5,36,1,motorcycle
51,1,8,33,1,car
45,1,6,13,1,motorcycle
48,0,5,21,1,bus
32,1,10,45,1,car
55,1,3,36,0,car
46,1,1,20,0,car
21,1,5,7,0,car
45,0,4,56,0,bicycle
46,0,1,40,0,car
27,1,5,49,0,car
40,0,8,5,1,Other
46,0,10,2,1,bicycle
16,0,3,55,0,motorcycle
56,0,2,9,0,car
23,0,6,32,1,bicycle
51,1,3,3,0,car
56,1,2,17,0,motorcycle
62,0,1,4,0,bus
62,0,7,2,1,bicycle
40,0,10,37,1,motorcycle
17,0,9,28,1,motorcycle
24,0,9,22,1,bus
50,1,4,2,0,car
19,0,1,41,0,bus
31,1,2,31,0,car
51,1,5,8,0,Other
17,1,1,51,0,bus
40,1,4,40,0,bus
52,1,9,33,0,bicycle
41,0,1,23,0,motorcycle
41,1,2,39,0,bus
41,0,10,21,1,car
33,0,10,27,1,Other
58,1,6,10,0,motorcycle
35,0,3,55,0,Other
19,0,3,19,0,car
36,0,4,23,0,car
35,0,1,6,0,motorcycle
65,0,1,10,1,motorcycle
56,1,7,49,0,motorcycle
56,1,7,37,1,Other
17,0,2,30,1,motorcycle
45,1,8,38,0,Other
34,1,3,9,0,bicycle
19,1,2,27,0,car
60,0,9,18,1,motorcycle
29,0,3,27,0,motorcycle
63,1,8,25,0,bicycle
53,1,1,52,0,bicycle
36,1,4,2,0,car
37,0,9,52,1,bicycle
45,1,10,58,1,bicycle
33,0,9,59,0,car
37,1,10,44,1,car
20,1,3,39,1,motorcycle
48,0,4,45,1,car
53,0,2,19,1,bus
31,0,10,25,1,car
54,0,4,55,1,motorcycle
32,0,2,58,0,bicycle
17,1,5,42,1,car
48,0,4,44,0,motorcycle
55,1,7,9,0,car
56,0,4,40,1,motorcycle
65,0,8,15,1,Other
27,0,3,44,0,Other
27,1,1,30,0,car
28,1,8,10,1,motorcycle
17,0,4,19,1,bus
25,1,6,37,1,motorcycle
16,0,7,27,1,motorcycle
40,1,7,15,0,car
33,1,6,23,0,car
39,0,4,35,0,bus
22,1,1,7,0,car
40,1,10,49,1,Other
62,1,4,43,1,motorcycle
16,0,4,47,1,motorcycle
21,0,7,21,0,bus
65,0,7,34,1,motorcycle
55,0,6,60,1,motorcycle
56,0,6,24,1,motorcycle
47,1,7,51,1,bicycle
61,0,4,1,1,bicycle
62,0,4,43,0,bus
33,1,8,19,0,car
27,0,5,60,1,motorcycle
24,1,9,58,1,motorcycle
63,1,4,46,0,car
57,0,10,46,1,car
63,1,9,44,1,bicycle
41,0,2,51,0,car
30,1,2,4,0,car
57,1,7,1,0,Other
44,1,10,34,0,car
45,0,1,9,0,car
58,0,2,34,0,motorcycle
62,0,7,1,1,bus
37,0,8,51,1,car
59,0,1,27,0,bus
25,1,2,43,0,motorcycle
52,1,5,47,0,car
54,1,8,48,0,motorcycle
33,0,8,36,0,motorcycle
64,1,5,1,0,bicycle
42,1,1,34,0,car
30,0,10,39,1,motorcycle
28,0,3,53,0,motorcycle
25,0,4,7,0,car
26,0,1,39,0,car
40,0,6,44,1,bicycle
61,1,5,1,0,bus
38,1,4,39,0,Other
52,0,2,44,0,car
44,1,2,31,1,bicycle
42,1,3,54,0,bicycle
49,1,5,31,0,car
58,0,6,48,0,motorcycle
42,0,3,38,0,car
44,1,7,31,1,car
19,0,4,12,1,car
41,0,8,1,1,motorcycle
18,0,5,48,1,car
36,0,4,59,0,car
45,1,4,4,0,bus
61,1,1,39,0,bicycle
32,0,10,11,1,bicycle
48,0,7,43,1,bus
36,0,2,23,1,bicycle
35,0,9,42,1,car
24,1,8,51,1,motorcycle
36,0,2,54,0,car
56,0,10,4,1,motorcycle
47,0,2,35,0,car
59,0,3,24,0,car
52,1,3,51,0,motorcycle
28,0,10,25,1,bicycle
58,0,4,7,1,motorcycle
51,1,2,28,1,car
19,0,7,36,1,car
38,1,5,54,0,car
19,1,4,34,0,bus
28,0,4,28,1,bicycle
32,1,3,33,0,bus
56,0,10,42,1,bicycle
47,0,9,59,1,motorcycle
31,1,8,49,0,car
42,0,6,36,0,motorcycle
62,0,6,59,0,car
17,1,6,37,1,motorcycle
61,1,3,12,0,car
27,1,4,14,0,car
23,1,6,15,1,motorcycle
33,0,10,23,1,car
53,1,6,58,0,car
31,0,7,25,0,car
24,0,1,44,0,car
41,1,8,3,1,bus
38,0,9,42,0,bus
62,1,7,32,0,bus
64,1,9,7,1,motorcycle
30,1,3,50,0,car
47,0,4,3,0,bicycle
42,0,1,4,1,bus
16,0,4,17,1,motorcycle
16,1,2,5,0,car
38,0,9,27,1,car
63,0,3,57,0,bicycle
34,1,8,23,1,motorcycle
16,1,8,5,1,bus
32,0,4,15,0,bus
59,1,1,13,0,motorcycle
63,0,3,29,0,car
26,1,8,55,1,bicycle
34,0,9,25,1,car
52,0,7,1,0,bus
64,0,9,47,1,car
20,0,8,4,1,bicycle
31,1,10,54,1,bicycle
37,1,1,13,0,car
24,1,5,28,0,car
16,0,7,14,1,bus
62,1,7,53,0,motorcycle
31,1,9,44,1,motorcycle
18,0,2,14,0,motorcycle
60,0,9,29,1,car
33,0,5,42,0,bicycle
29,0,10,18,1,bicycle
44,1,5,12,0,motorcycle
46,0,4,8,1,bicycle
60,0,2,43,0,Other
23,1,10,53,0,car
42,1,6,8,0,car
30,1,6,43,0,car
36,1,2,58,0,car
48,1,10,28,1,motorcycle
40,0,9,56,1,bicycle
59,1,6,46,0,Other
50,0,8,10,0,car
51,0,1,48,0,bus
64,1,8,54,1,car
44,1,4,2,1,motorcycle
47,1,6,20,0,car
46,1,6,33,0,bus
25,1,8,20,1,motorcycle
58,0,10,45,1,motorcycle
26,1,1,6,0,motorcycle
19,0,4,59,0,bicycle
42,1,8,10,0,bus
56,1,2,17,0,motorcycle
53,1,9,3,1,bicycle
21,0,8,19,1,car
48,0,5,14,1,car
21,0,6,36,0,car
33,0,10,21,1,motorcycle
35,1,1,14,0,motorcycle
56,1,10,52,1,car
34,0,10,56,0,motorcycle
20,1,1,25,0,bus
26,1,2,28,1,car
65,0,10,14,0,car
16,0,7,10,1,car
27,1,1,41,1,motorcycle
27,1,8,21,1,bicycle
64,0,5,56,0,bus
18,0,4,54,1,Other
18,0,10,33,0,car
31,1,8,33,0,bicycle
56,0,9,23,1,bicycle
35,0,8,26,1,car
62,1,6,9,0,Other
17,1,8,35,1,car
65,1,2,43,0,car
33,0,4,14,0,bicycle
22,0,10,12,1,car
28,1,6,37,0,bus
30,0,2,52,0,car
50,0,6,16,1,car
18,1,9,13,1,car
26,1,2,14,1,motorcycle
23,0,3,10,0,bus
42,0,5,47,1,motorcycle
53,0,3,33,0,Other
39,1,10,41,0,bicycle
41,1,6,34,1,motorcycle
39,1,5,40,0,car
30,0,10,58,1,motorcycle
26,0,5,39,1,motorcycle
59,1,2,49,0,car
53,1,4,60,0,motorcycle
49,0,5,55,0,motorcycle
60,1,8,14,0,car
36,1,4,48,0,motorcycle
25,1,5,38,0,car
22,0,1,5,0,motorcycle
41,1,2,6,0,Other
35,1,3,26,0,car
61,0,10,22,1,motorcycle
40,0,9,27,1,motorcycle
58,1,3,12,0,car
61,1,10,6,1,motorcycle
18,1,10,33,1,bicycle
54,0,6,57,0,car
16,0,5,21,1,motorcycle
64,1,5,46,0,bicycle
19,1,9,50,0,car
19,1,6,31,1,motorcycle
65,1,7,8,1,motorcycle
65,1,2,28,0,motorcycle
20,1,4,34,0,car
17,1,3,24,1,bicycle
60,1,2,5,1,bicycle
45,0,7,21,0,bicycle
29,1,1,6,0,motorcycle
55,1,2,57,0,car
20,1,9,35,0,car
34,1,9,13,1,car
36,0,2,8,0,bicycle
21,0,4,35,1,car
26,1,9,1,1,car
29,0,6,21,1,motorcycle
17,1,8,27,1,bicycle
52,1,7,57,1,bicycle
55,1,8,1,1,car
37,0,9,10,1,motorcycle
30,0,3,28,1,motorcycle
30,1,1,42,0,motorcycle
56,0,5,17,1,bicycle
27,0,10,32,1,car
38,0,1,48,0,car
37,1,10,13,1,motorcycle
38,0,10,5,1,bus
58,0,9,32,1,bicycle
29,0,10,2,1,bicycle
28,0,10,51,1,motorcycle
64,0,7,29,1,Other
59,1,8,44,0,car
31,1,6,12,1,motorcycle
46,1,6,25,0,bus
56,0,2,22,0,car
30,1,1,6,0,car
22,1,5,56,0,car
24,0,10,33,1,car
59,0,9,10,1,car
28,1,9,21,0,motorcycle
57,1,3,1,1,bicycle
61,0,1,58,0,car
53,1,9,2,1,bicycle
40,0,5,42,0,motorcycle
38,1,1,34,0,car
28,0,9,28,1,bus
55,1,3,1,0,motorcycle
49,1,1,50,0,motorcycle
63,0,10,36,1,car
18,1,8,17,1,Other
60,1,9,5,0,bicycle
59,0,1,32,0,bicycle
21,0,9,56,1,bus
29,0,10,59,1,car
32,0,4,53,0,car
55,0,6,15,0,bus
60,0,8,60,0,Other
45,1,4,55,0,motorcycle
37,0,7,13,0,car
46,0,10,8,1,bicycle
18,0,10,14,1,car
34,0,5,1,1,motorcycle
36,1,7,29,0,car
19,1,6,7,0,motorcycle
49,1,5,37,0,car
37,0,4,49,0,motorcycle
45,1,3,27,0,car
39,1,1,45,0,bus
65,0,5,17,1,car
42,1,9,55,0,bus
44,1,2,45,0,car
47,1,2,40,0,bus
55,1,4,47,0,motorcycle
41,1,4,38,0,Other
51,0,9,47,0,car
45,0,3,43,0,Other
37,0,3,32,0,bicycle
21,1,4,18,0,car
55,0,3,5,0,car
54,1,10,53,1,car
39,0,5,27,0,car
44,1,1,6,1,bicycle
30,0,9,29,1,car
16,1,3,16,0,car
33,0,5,54,0,Other
39,1,6,42,0,bus
54,1,8,24,0,car
53,1,9,36,0,bicycle
54,1,5,46,1,car
38,0,1,59,0,motorcycle
46,1,1,56,0,bus
57,0,10,50,0,bus
32,1,9,39,1,bicycle
35,1,5,22,0,bicycle
31,1,8,46,0,motorcycle
37,0,9,28,0,car
28,1,6,27,1,car
24,1,9,58,1,bicycle
34,0,9,19,1,car
58,0,2,8,1,motorcycle
29,0,10,23,1,bicycle
27,1,6,16,1,bicycle
34,0,9,5,1,car
45,0,2,23,0,car
35,1,2,53,0,car
34,0,4,8,1,car
39,0,9,51,0,car
41,0,9,6,1,bicycle
38,1,6,57,0,bicycle
21,1,3,7,0,bus
38,0,10,39,1,car
22,0,1,47,0,car
30,1,8,27,0,car
39,0,10,24,1,bus
45,1,5,29,1,car
29,0,10,32,1,motorcycle
61,0,2,34,0,bus
17,1,3,47,1,motorcycle
49,1,3,34,0,car
63,0,7,38,1,bus
51,1,5,22,0,car
62,1,8,11,0,car
25,1,5,1,0,bicycle
59,0,1,15,0,motorcycle
21,0,9,8,0,bicycle
58,0,3,57,0,bus
64,1,6,59,0,car
46,0,10,39,1,car
36,1,3,56,0,car
58,0,7,19,1,motorcycle
43,1,4,20,0,car
28,0,2,6,0,car
24,0,8,39,1,Other
39,1,9,58,1,motorcycle
60,1,4,10,0,car
16,0,8,23,1,bicycle
38,0,5,44,1,car
34,1,8,42,1,car
44,1,1,16,0,car
26,0,7,16,0,car
53,1,2,53,0,motorcycle
37,1,10,8,1,motorcycle
20,1,7,44,1,car
42,1,9,33,1,motorcycle
56,1,7,38,1,car
65,1,6,1,0,bus
24,1,5,2,0,car
61,1,10,15,0,bus
36,1,4,31,0,car
45,1,7,21,1,car
34,1,4,22,0,car
63,0,7,24,1,car
19,0,7,25,0,motorcycle
16,1,8,56,1,bicycle
46,0,2,57,1,motorcycle
49,1,10,2,1,bicycle
60,1,9,1,1,car
64,0,3,59,0,Other
59,1,9,59,0,car
58,1,10,52,1,car
39,0,4,53,0,motorcycle
31,0,1,55,0,car
28,1,8,27,0,car
26,1,7,55,0,car
38,0,1,23,0,Other
43,0,4,15,0,car
49,1,8,55,0,motorcycle
34,1,4,24,1,car
24,1,4,23,0,bus
58,1,6,39,0,Other
18,0,3,41,0,car
47,1,5,11,0,car
30,1,9,41,0,bus
58,1,2,46,1,bicycle
18,0,6,48,0,bus
43,1,7,36,0,motorcycle
40,0,3,58,0,bicycle
24,0,9,37,1,motorcycle
17,1,7,34,0,bus
16,1,8,6,0,car
29,1,3,9,0,bicycle
31,0,7,36,1,car
26,0,3,32,0,car
60,0,8,46,1,motorcycle
65,0,8,4,1,car
41,1,7,49,1,bicycle
45,0,6,16,0,motorcycle
39,1,5,53,0,car
33,1,4,54,0,bus
60,1,8,57,0,car
21,1,8,17,1,bicycle
56,1,10,34,1,bus
60,0,10,60,0,bicycle
57,1,3,43,0,car
24,0,8,41,1,car
47,1,9,41,1,bicycle
39,1,6,42,1,motorcycle
34,0,5,33,0,car
48,0,1,17,0,car
26,1,9,44,1,car
25,0,6,28,0,motorcycle
24,1,8,27,1,car
46,0,8,11,1,car
51,1,7,18,0,car
31,1,1,36,0,car
22,0,5,10,1,motorcycle
60,1,9,51,1,bicycle
40,0,10,16,1,bicycle
59,1,7,47,0,car
48,1,6,46,0,motorcycle
50,0,4,33,0,bus
19,0,3,7,0,bicycle
47,1,4,48,1,motorcycle
58,1,10,2,1,motorcycle
28,0,3,6,0,bus
24,1,4,7,0,bus
62,1,1,18,0,car
17,0,10,27,1,Other
50,0,4,3,0,motorcycle
35,0,1,59,0,car
58,0,4,30,1,car
53,1,3,50,0,Other
37,0,9,55,1,car
35,1,7,40,0,car
20,1,2,12,0,bicycle
17,0,2,38,0,bus
21,1,6,41,0,bus
42,0,9,25,1,bicycle
60,0,7,9,1,motorcycle
32,1,3,38,1,motorcycle
29,1,1,51,0,car
37,1,5,30,0,car
58,1,5,21,0,bicycle
53,1,6,30,0,motorcycle
31,1,3,46,0,car
20,1,8,54,1,motorcycle
17,0,3,32,0,motorcycle
22,1,10,56,0,car
34,1,8,28,0,car
45,1,8,22,1,car
28,0,6,21,1,bicycle
28,0,1,36,1,bicycle
44,0,7,39,1,motorcycle
31,0,3,25,0,bus
43,0,8,13,0,Other
61,0,9,40,0,Other
20,1,10,47,0,car
49,0,1,31,0,car
43,0,8,12,1,motorcycle
53,0,3,24,0,bus
63,0,3,18,0,motorcycle
19,1,1,42,0,car
59,1,3,56,0,bicycle
19,1,6,54,0,bus
58,1,3,52,1,motorcycle
43,0,2,60,0,motorcycle
27,1,8,39,0,motorcycle
56,1,8,29,0,car
19,1,2,54,0,car
43,0,8,18,0,motorcycle
29,1,1,3,0,car
21,0,4,36,0,Other
61,0,2,11,0,bus
41,0,9,18,1,car
28,0,6,14,1,motorcycle
44,1,2,19,0,car
32,0,5,49,0,bicycle
23,0,4,31,0,car
17,0,9,18,1,bus
23,1,8,33,0,motorcycle
23,1,10,40,1,bus
63,0,8,32,0,car
54,0,7,37,1,car
35,0,1,38,0,car
48,0,10,3,1,bicycle
44,1,4,25,0,car
47,1,9,24,0,car
16,0,2,25,0,motorcycle
23,0,8,22,0,car
52,0,7,21,1,car
61,0,9,26,1,Other
51,0,7,10,1,car
34,0,3,12,0,bicycle
29,0,6,32,1,motorcycle
21,1,4,41,0,car
32,1,9,17,1,bicycle
65,1,3,60,0,bicycle
31,1,2,46,0,car
37,1,7,57,0,car
18,0,6,12,1,car
25,0,6,14,1,motorcycle
34,0,4,9,0,motorcycle
16,1,6,34,1,Other
22,1,1,2,0,bicycle
33,0,3,43,1,car
57,1,3,42,1,bicycle
16,1,8,29,0,motorcycle
43,1,10,42,1,bicycle
27,1,8,31,1,motorcycle
48,1,6,45,0,car
48,1,10,58,1,bus
53,0,9,13,1,bicycle
32,1,2,20,0,car
57,1,4,31,0,Other
20,0,1,21,0,bus
52,1,4,20,0,car
31,0,8,22,1,motorcycle
17,0,6,59,0,car
35,0,8,59,1,motorcycle
49,0,7,34,0,Other
34,0,6,34,0,bus
17,0,9,58,1,car
32,1,3,57,0,car
51,1,3,34,0,bus
51,0,2,52,0,motorcycle
24,0,1,25,0,bicycle
52,0,5,57,0,motorcycle
33,0,4,15,0,car
16,1,10,17,0,car
34,1,1,2,0,bus
54,0,9,5,1,Other
64,1,9,45,1,car
45,1,8,28,1,motorcycle
17,1,5,52,1,car
49,0,10,60,1,bicycle
47,0,2,60,0,bus
29,0,4,2,0,bicycle
60,1,1,48,0,car
57,1,10,29,0,bus
26,0,7,8,1,motorcycle
25,0,7,15,0,motorcycle
39,0,10,17,1,car
32,1,8,56,0,motorcycle
32,1,3,18,0,bus
20,1,5,59,0,bus
57,0,3,45,0,bicycle
41,1,5,10,1,motorcycle
29,0,7,18,1,Other
42,1,3,26,0,car
24,0,1,46,0,motorcycle
33,0,4,22,0,bus
65,1,9,29,1,motorcycle
22,0,6,24,1,car
59,0,7,19,1,Other
64,0,9,22,1,bicycle
46,1,8,13,1,motorcycle
57,0,5,13,1,Other
56,0,1,9,0,bus
35,1,6,43,0,bicycle
64,0,8,14,1,car
46,1,9,20,0,car
62,0,9,34,1,bicycle
32,1,8,9,1,motorcycle
53,1,8,7,1,motorcycle
29,0,9,59,1,car
49,1,8,58,0,bicycle
59,0,7,37,1,motorcycle
22,1,6,56,0,bicycle
60,0,5,27,1,car
50,0,7,49,0,car
56,0,3,19,1,motorcycle
39,0,5,11,0,car
29,1,1,38,0,bus
55,0,8,37,0,car
45,0,4,57,0,car
40,1,2,54,0,motorcycle
46,0,9,17,1,car
28,0,2,45,0,bus
25,1,8,27,0,car
54,0,5,47,0,motorcycle
28,0,5,14,1,bicycle
64,1,10,23,1,motorcycle
48,1,3,37,0,motorcycle
42,0,7,2,0,car
21,0,7,56,1,motorcycle
61,0,3,4,0,car
35,0,10,17,1,car
58,1,7,41,1,car
52,0,7,33,0,motorcycle
59,1,7,3,0,motorcycle
18,1,9,24,1,motorcycle
43,1,2,52,0,car
54,0,2,17,1,car
60,0,3,42,0,car
20,1,10,29,1,bus
60,1,2,20,0,car
56,1,7,55,0,bus
61,1,7,4,1,motorcycle
52,0,6,16,0,motorcycle
42,0,8,31,1,motorcycle
38,1,8,13,0,motorcycle
60,1,2,5,0,bus
25,1,9,46,1,bicycle
62,0,7,28,0,car
32,1,8,17,1,motorcycle
54,0,9,31,1,motorcycle
22,1,8,15,1,car
35,1,8,56,0,car
31,0,1,41,0,bus
28,1,8,27,1,motorcycle
35,0,5,28,0,bicycle
38,0,1,29,0,car
33,0,7,57,0,car
23,0,2,13,0,car
28,0,7,4,1,car
17,1,2,20,0,car
21,0,7,27,1,bus
43,1,6,13,0,motorcycle
25,1,9,36,1,bicycle
64,1,4,26,1,bus
59,1,6,5,0,car
17,0,1,55,1,motorcycle
31,1,4,49,1,bicycle
43,0,9,12,1,motorcycle
42,1,7,3,0,bicycle
33,1,1,26,0,Other
63,0,6,60,0,bicycle
65,0,2,27,1,car
48,1,7,10,1,car
17,0,7,49,1,car
26,0,1,42,0,car
54,1,7,47,0,car
45,1,7,58,1,motorcycle
52,1,8,48,1,car
62,1,5,7,1,bicycle
25,0,3,33,1,motorcycle
25,1,7,31,0,car
17,0,8,11,1,bicycle
33,1,6,53,0,bicycle
47,1,3,23,1,motorcycle
57,1,10,20,0,car
18,0,4,31,1,bus
17,1,7,13,1,car
25,1,8,3,1,car
30,1,9,57,1,bicycle
64,1,4,28,0,Other
41,0,10,37,1,motorcycle
30,0,8,4,1,motorcycle
46,0,5,13,0,bus
60,1,2,57,0,motorcycle
45,1,4,23,0,car
54,0,10,28,1,motorcycle
36,0,4,39,0,motorcycle
63,0,6,28,0,bus
58,0,4,24,0,bus
32,0,4,44,0,motorcycle
34,1,8,6,1,motorcycle
36,0,7,52,1,car
21,0,9,20,1,bicycle
57,1,4,32,0,motorcycle
61,1,6,21,1,motorcycle
57,1,1,31,0,bicycle
43,0,3,40,0,bus
25,1,6,6,1,motorcycle
58,0,3,52,0,car
17,1,7,19,0,bicycle
34,1,4,50,0,bus
25,1,6,53,0,car
47,1,2,26,1,car
63,0,10,50,1,motorcycle
33,1,6,43,0,motorcycle
16,1,7,8,1,bus
25,0,9,15,1,motorcycle
41,1,8,41,0,car
63,1,4,42,0,car
52,1,7,3,1,motorcycle
61,0,10,23,1,motorcycle
16,0,6,56,1,motorcycle
62,0,10,32,1,car
48,0,8,35,0,motorcycle
36,0,7,52,1,motorcycle
65,0,10,4,0,car
27,1,3,8,0,motorcycle
38,1,1,30,0,Other
53,1,3,14,0,car
32,1,1,38,0,car
63,0,3,18,0,car
58,0,10,56,1,bus
36,1,1,17,0,bicycle
62,1,4,15,0,car
37,0,7,47,1,bicycle
61,0,5,1,0,car
18,1,5,3,0,car
63,0,4,1,1,motorcycle
40,1,6,43,1,bicycle
63,1,8,48,1,bicycle
58,1,4,15,0,motorcycle
40,1,8,12,1,bus
51,0,2,47,0,car
61,1,6,53,1,motorcycle
49,1,4,59,0,bicycle
18,1,4,37,0,car
56,0,9,25,1,motorcycle
32,1,4,15,0,car
28,1,2,12,1,car
53,0,3,24,0,car
32,1,7,47,0,car
33,0,3,46,0,car
34,0,7,3,1,car
33,0,8,20,1,bicycle
22,0,7,6,1,car
18,0,1,6,0,car
64,1,6,37,0,car
16,0,9,9,1,bus
60,0,8,44,1,bus
50,0,7,60,1,bicycle
44,1,10,39,1,car
41,0,4,32,1,car
46,0,1,17,0,bicycle
21,1,6,11,0,Other
28,0,6,4,0,bus
26,0,6,5,1,bus
54,1,5,33,0,bicycle
17,1,7,17,1,motorcycle
